timestep,group,group_members,MSEUr_mean,DTUr_mean,sched_members,sched_members_complete,decision,reward
1741,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1742,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1743,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1744,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1745,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1746,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1747,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1748,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1749,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1750,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1751,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1752,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1753,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1754,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1755,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.867
1756,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1757,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1758,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1759,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1760,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1761,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1762,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1763,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1764,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1765,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1766,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1767,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1768,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1769,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1770,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1771,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1772,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.856
1773,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.856
1774,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.857
1775,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.857
1776,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1777,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1778,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1779,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1780,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.854
1781,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1782,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1783,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.857
1784,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1785,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1786,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1787,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1788,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1789,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1790,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.856
1791,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.856
1792,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1793,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1794,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.856
1795,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1796,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1797,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1798,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1799,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.857
1800,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1801,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1802,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1803,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1804,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1805,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1806,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1807,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1808,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1809,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.855
1810,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1811,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1812,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1813,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1814,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1815,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1816,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1817,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1818,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1819,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1820,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1821,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1822,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1823,0,"[0, 1, 2, 3, 4, 5, 6]","dec(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 5], [4, 6]]","[[0], [1, 2, 3, 4, 5, 6]]","dec(G0, Q3, 75)",0.79
1824,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 2], [1, 3, 4, 5, 6]]","[[0], [1, 2, 3, 4, 5, 6]]","dec(G0, Q3, 25)",0.59
1825,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","inc(G0, Q4, 75)",0.859
1826,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1827,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1828,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.855
1829,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1830,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1831,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.859
1832,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.858
1833,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1834,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1835,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1836,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1837,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1838,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.863
1839,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1840,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1841,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1842,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1843,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1844,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1845,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1846,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.86
1847,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1848,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1849,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1850,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.862
1851,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.861
1852,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.856
